Date,"(7 day moving average) Case increases(per 100,000)"
2020-04-14,2.57048990938301
2020-04-13,2.678797068486227
2020-04-12,2.5921513412036536
2020-04-11,2.559659193472688
2020-04-10,2.9098523412397554
2020-04-09,2.906242102602982
2020-04-08,2.906242102602982
2020-04-07,3.274486443553919
2020-04-06,3.054261886710712
2020-04-05,2.971226398064912
2020-04-04,2.8232066139571823
2020-04-03,2.404418932091411
2020-04-02,2.278060579804325
2020-04-01,2.0036824434095095
2020-03-31,1.6570995342792159
2020-03-30,1.4440954547095564
2020-03-29,1.3069063865121486
2020-03-28,1.1697173183147405
2020-03-27,0.9855951478392722
2020-03-26,0.7364886819018738
2020-03-25,0.4873822159644753
2020-03-24,0.32131123867287625
2020-03-23,0.25632694321094623
2020-03-22,0.20939384093288568
2020-03-21,0.17690169320192065
2020-03-20,0.16607097729159895
2020-03-19,0.1480197841077295
2020-03-18,0.09747644319289503
2020-03-17,0.05415357955160836
2020-03-16,0.03249214773096502
2020-03-15,0.028881909094191128
2020-03-14,0.010830715910321672
2020-03-13,0.007220477273547782
