Date,"(7 day moving average) Case increases(per 100,000)"
2020-06-10,4.459052515607786
2020-06-09,4.731546088872567
2020-06-08,5.2060227690047745
2020-06-07,5.381564450973191
2020-06-06,5.62320969518913
2020-06-05,5.820051413881748
2020-06-04,6.169665809768637
2020-06-03,6.698494307748807
2020-06-02,6.760190965846492
2020-06-01,6.571428571428571
2020-05-31,6.797649651120088
2020-05-30,7.1494674990818945
2020-05-29,7.440323172970989
2020-05-28,7.546823356591994
2020-05-27,7.781858244583181
2020-05-26,8.072713918472273
2020-05-25,8.3679764965112
2020-05-24,8.368710980536173
2020-05-23,8.589056188027909
2020-05-22,9.06426735218509
2020-05-21,9.847227322805727
2020-05-20,10.069041498347412
2020-05-19,10.547190598604482
2020-05-18,10.514873301505693
2020-05-17,10.8160117517444
2020-05-16,11.098053617333822
2020-05-15,11.315460888725667
2020-05-14,11.444730077120823
2020-05-13,12.253396988615497
2020-05-12,12.701432243848698
2020-05-11,13.295629820051415
2020-05-10,13.940506793977232
2020-05-09,14.796180683070144
2020-05-08,16.22695556371649
2020-05-07,16.964377524788837
2020-05-06,17.838413514506062
2020-05-05,19.15975027543151
2020-05-04,19.799485861182518
2020-05-03,20.837311788468604
2020-05-02,22.647080426000738
2020-05-01,26.973191333088504
2020-04-30,30.049210429673156
2020-04-29,31.197208960705105
2020-04-28,31.88835842820419
2020-04-27,32.67278736687477
2020-04-26,33.242012486228425
2020-04-25,33.35365405802424
2020-04-24,30.81013587954462
2020-04-23,30.24311421226588
2020-04-22,31.903782592728607
2020-04-21,36.343738523687115
2020-04-20,38.546456114579506
2020-04-19,39.729709878810134
2020-04-18,41.332354021300034
2020-04-17,43.43004039662138
2020-04-16,45.79287550495776
2020-04-15,47.347043701799485
2020-04-14,46.52589056188028
2020-04-13,47.25817113477783
2020-04-12,48.9629085567389
2020-04-11,49.02974660301139
2020-04-10,49.687109805361736
2020-04-09,49.6188027910393
2020-04-08,48.185089974293064
2020-04-07,46.3224384869629
2020-04-06,47.14799853103195
2020-04-05,45.91847227322806
2020-04-04,45.08703635695923
2020-04-03,42.766066838046264
2020-04-02,40.486962908556734
2020-04-01,38.855673889092905
2020-03-31,36.81968417186926
2020-03-30,33.50863018729342
2020-03-29,32.570694087403595
2020-03-28,30.82041865589423
2020-03-27,27.568857877341166
2020-03-26,24.31582813073815
2020-03-25,20.87917737789203
2020-03-24,17.84135145060595
2020-03-23,14.640470069775983
2020-03-22,10.664708042600072
2020-03-21,7.226588321704004
2020-03-20,4.957032684539111
2020-03-19,2.865222181417554
2020-03-18,1.6070510466397356
2020-03-17,0.8982739625413148
2020-03-16,0.627249357326478
2020-03-15,0.4318766066838046
2020-03-14,0.3532868160117517
2020-03-13,0.24091076019096583
2020-03-12,0.1821520381931693
2020-03-11,0.14248990084465663
2020-03-10,0.11017260374586853
2020-03-09,0.0646345941975762
2020-03-08,0.04406904149834741
