Date,"(7 day moving average) Case increases(per 100,000)"
2020-06-12,5.9443349753694585
2020-06-11,5.745320197044335
2020-06-10,5.658128078817733
2020-06-09,5.263546798029557
2020-06-08,5.288669950738916
2020-06-07,5.266502463054187
2020-06-06,5.524630541871921
2020-06-05,5.22512315270936
2020-06-04,4.99704433497537
2020-06-03,5.098522167487685
2020-06-02,4.930049261083743
2020-06-01,4.388669950738916
2020-05-31,4.403448275862069
2020-05-30,3.8566502463054193
2020-05-29,3.722660098522168
2020-05-28,3.6985221674876843
2020-05-27,3.2502463054187194
2020-05-26,3.2748768472906398
2020-05-25,3.585221674876847
2020-05-24,3.726108374384236
2020-05-23,3.6995073891625614
2020-05-22,4.064532019704433
2020-05-21,4.146305418719212
2020-05-20,4.394088669950739
2020-05-19,4.3665024630541875
2020-05-18,4.34679802955665
