Date,"(7 day moving average) Case increases(per 100,000)"
2020-06-23,0.03371714285714285
2020-06-22,0.03213571428571428
2020-06-21,0.03072
2020-06-20,0.02717142857142857
2020-06-19,0.02499142857142857
2020-06-18,0.02259285714285714
2020-06-17,0.021128571428571434
2020-06-16,0.019435714285714285
2020-06-15,0.017245714285714284
2020-06-14,0.016201428571428568
2020-06-13,0.015142857142857142
2020-06-12,0.013382857142857144
2020-06-11,0.012504285714285714
2020-06-10,0.011927142857142857
2020-06-09,0.01188
2020-06-08,0.011085714285714286
2020-06-07,0.010615714285714286
2020-06-06,0.009869999999999999
2020-06-05,0.009167142857142858
2020-06-04,0.009455714285714286
2020-06-03,0.008525714285714286
2020-06-02,0.007477142857142857
2020-06-01,0.007335714285714285
2020-05-31,0.007735714285714284
2020-05-30,0.007271428571428572
